ID	geometry	bbox_north	bbox_south	bbox_east	bbox_west	place_id	osm_type	osm_id	lat	lon	class	type	place_rank	importance	addresstype	name	display_name
ILCA_BML099	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML100	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML101	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML102	POINT (-72.6515257 -15.8393749)	-16.4618149	-15.6117564	-72.8958054	-72.5590972	3801794	relation	1895129	-15.8393749	-72.6515257	boundary	administrative	16	0.31162856080067536	town	Chuquibamba	Chuquibamba, Condesuyos, Arequipa, Perú
ILCA_BML103	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML104	POINT (-77.2699958 -11.5627697)	-11.6148227	-11.3854800	-77.3826934	-77.2040300	2791472	relation	1944709	-11.5627697	-77.2699958	boundary	administrative	16	0.34412427439762555	town	Chancay	Chancay, Huaral, Lima, Perú
ILCA_BML105	POINT (-77.2699958 -11.5627697)	-11.6148227	-11.3854800	-77.3826934	-77.2040300	2791472	relation	1944709	-11.5627697	-77.2699958	boundary	administrative	16	0.34412427439762555	town	Chancay	Chancay, Huaral, Lima, Perú
ILCA_BML106	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML107	POINT (-76.2496219 -13.8350425)	-14.4260547	-13.7548281	-76.3983632	-75.9808496	3130923	relation	1899041	-13.8350425	-76.2496219	boundary	administrative	16	0.308405217166498	village	Paracas	Paracas, Pisco, Ica, Perú
ILCA_BML108	POINT (-77.2699958 -11.5627697)	-11.6148227	-11.3854800	-77.3826934	-77.2040300	2791472	relation	1944709	-11.5627697	-77.2699958	boundary	administrative	16	0.34412427439762555	town	Chancay	Chancay, Huaral, Lima, Perú
ILCA_BML109	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML110	POINT (-70.3211394 -18.4785288)	-18.9040283	-18.0457729	-70.3788251	-69.4889923	3577517	relation	269826	-18.4785288	-70.3211394	boundary	administrative	16	0.5091617779795863	city	Arica	Arica, Provincia de Arica, Región de Arica y Parinacota, Chile
ILCA_BML111	POINT (-77.2699958 -11.5627697)	-11.6148227	-11.3854800	-77.3826934	-77.2040300	2791472	relation	1944709	-11.5627697	-77.2699958	boundary	administrative	16	0.34412427439762555	town	Chancay	Chancay, Huaral, Lima, Perú
ILCA_BML112	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML113	POINT (-74.9370624 -14.8277203)	-15.0040704	-14.7031122	-75.3013535	-74.7143969	3118258	relation	1899037	-14.8277203	-74.9370624	boundary	administrative	16	0.32685540608755304	town	Nasca	Nasca, Ica, 11401, Perú
ILCA_BML114	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML115	POINT (-76.2496219 -13.8350425)	-14.4260547	-13.7548281	-76.3983632	-75.9808496	3130923	relation	1899041	-13.8350425	-76.2496219	boundary	administrative	16	0.308405217166498	village	Paracas	Paracas, Pisco, Ica, Perú
ILCA_BML116	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_BML117	POINT (-67.0617615 -19.1962117)	-19.1996052	-19.1912156	-67.0637232	-67.0576958	3622735	way	209562396	-19.1962117	-67.0617615	place	village	19	0.27501	village	Pampa Aullagas	Pampa Aullagas, Municipio Aullagas, Ladislao Cabrera, Oruro, Bolivia
ILCA_BML118	POINT (-66.7750462 -18.9021565)	-19.2469558	-18.5901486	-66.9418483	-66.0775757	3560296	relation	4495088	-18.9021565	-66.7750462	boundary	administrative	16	0.35133201491552624	city	Challapata	Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_BML119	POINT (-66.3844024 -18.0692715)	-18.0732473	-18.0657276	-66.3880913	-66.3782311	3602266	way	155321655	-18.0692715	-66.3844024	place	village	19	0.27501	village	Sacaca	Sacaca, Municipio Sacaca, Provincia Alonso de Ibañez, Potosí, Bolivia
ILCA_BML120	POINT (-67.0617615 -19.1962117)	-19.1996052	-19.1912156	-67.0637232	-67.0576958	3622735	way	209562396	-19.1962117	-67.0617615	place	village	19	0.27501	village	Pampa Aullagas	Pampa Aullagas, Municipio Aullagas, Ladislao Cabrera, Oruro, Bolivia
ILCA_BML121	POINT (-64.9150438 -19.1824227)	-19.2024227	-19.1624227	-64.9350438	-64.8950438	3644494	node	319719185	-19.1824227	-64.9150438	place	village	19	0.3298478578672752	village	Tarabuco	Tarabuco, Municipio Tarabuco, Provincia Yamparaez, Chuquisaca, Bolivia
ILCA_BML122	POINT (-64.9150438 -19.1824227)	-19.2024227	-19.1624227	-64.9350438	-64.8950438	3644494	node	319719185	-19.1824227	-64.9150438	place	village	19	0.3298478578672752	village	Tarabuco	Tarabuco, Municipio Tarabuco, Provincia Yamparaez, Chuquisaca, Bolivia
ILCA_BML125	POINT (-74.9370624 -14.8277203)	-15.0040704	-14.7031122	-75.3013535	-74.7143969	3118258	relation	1899037	-14.8277203	-74.9370624	boundary	administrative	16	0.32685540608755304	town	Nasca	Nasca, Ica, 11401, Perú
ILCA_BML126	POINT (-71.9785356 -13.5170887)	-13.6770887	-13.3570887	-72.1385356	-71.8185356	3190481	node	59115290	-13.5170887	-71.9785356	place	city	16	0.5519378021553051	city	Cusco	Cusco, Distrito de Cusco, Cusco, 08001, Perú
ILCA_BML127	POINT (-71.9785356 -13.5170887)	-13.6770887	-13.3570887	-72.1385356	-71.8185356	3190481	node	59115290	-13.5170887	-71.9785356	place	city	16	0.5519378021553051	city	Cusco	Cusco, Distrito de Cusco, Cusco, 08001, Perú
ILCA_BML128	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_BML129	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_BML131	POINT (-63.5551953 -21.7905405)	-21.8105405	-21.7705405	-63.5751953	-63.5351953	10690144	node	5059605312	-21.7905405	-63.5551953	place	village	19	0.27501	village	Caiza	Caiza, Yacuíba, Gran Chaco, Tarija, Bolivia
ILCA_BML132	POINT (-65.4653828 -20.3687897)	-20.3705240	-20.3670792	-65.4665439	-65.4629459	3661012	way	605012571	-20.3687897	-65.4653828	place	village	19	0.27501	village	Calcha	Calcha, Municipio Vitichi, Provincia Nor Chichas, Potosí, Bolivia
ILCA_BML133	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_BML134	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_BML135	POINT (-65.5117483 -18.8062996)	-18.8113571	-18.8033948	-65.5156050	-65.5054666	3634357	way	155478247	-18.8062996	-65.5117483	place	village	19	0.27501	village	Ravelo	Ravelo, Municipio Ravelo, Provincia Chayanta, Potosí, Bolivia
ILCA_BML136	POINT (-65.5117483 -18.8062996)	-18.8113571	-18.8033948	-65.5156050	-65.5054666	3634357	way	155478247	-18.8062996	-65.5117483	place	village	19	0.27501	village	Ravelo	Ravelo, Municipio Ravelo, Provincia Chayanta, Potosí, Bolivia
ILCA_BML137	POINT (-66.8153198 -17.5062686)	-17.5066642	-17.5060252	-66.8154627	-66.8148351	382136774	way	233484666	-17.5062686	-66.8153198	place	hamlet	20	0.25000999999999995	hamlet	Leque	Leque, Municipio Tapacarí, Tapacarí, Cochabamba, Bolivia
ILCA_BML138	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML139	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML140	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML141	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML142	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML143	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_BML144	POINT (-67.7389238 -17.3329148)	-17.3529148	-17.3129148	-67.7589238	-67.7189238	3444089	node	1413104237	-17.3329148	-67.7389238	place	village	19	0.38911911464551785	village	Sica Sica	Sica Sica, Municipio Sica Sica, Provincia Aroma, La Paz, Bolivia
ILCA_BML145	POINT (-65.1913604 -17.7355219)	-17.7441202	-17.7303492	-65.2033706	-65.1804885	3277106	way	406253532	-17.7355219	-65.1913604	place	village	19	0.35815456248895494	village	Totora	Totora, Municipio Totora, Carrasco, Cochabamba, Bolivia
ILCA_BML146	POINT (-67.666667 -18.666667)	-19.8824642	-17.3204699	-69.1458357	-66.0775757	3600041	relation	395910	-18.666667	-67.666667	boundary	administrative	8	0.5152079752567227	state	Oruro	Oruro, Bolivia
ILCA_BML147	POINT (-68.2415238 -18.1875074)	-18.2075074	-18.1675074	-68.2615238	-68.2215238	3555260	node	3050213856	-18.1875074	-68.2415238	place	village	19	0.27501	village	Cora Cora	Cora Cora, Municipio Turco, Provincia Sajama, Oruro, Bolivia
ILCA_BML148	POINT (-68.2415238 -18.1875074)	-18.2075074	-18.1675074	-68.2615238	-68.2215238	3555260	node	3050213856	-18.1875074	-68.2415238	place	village	19	0.27501	village	Cora Cora	Cora Cora, Municipio Turco, Provincia Sajama, Oruro, Bolivia
ILCA_BML149	POINT (-66.6634004866508 -17.580030899999997)	-17.7941136	-17.3666452	-66.9329764	-66.3882899	3369900	relation	4503262	-17.580030899999997	-66.6634004866508	boundary	administrative	12	0.40882733084479794	county	Tapacarí	Tapacarí, Cochabamba, Bolivia
ILCA_BML150	POINT (-66.63559007390992 -18.0133407)	-18.1356031	-17.8885079	-66.8219278	-66.3953302	3605119	relation	4503237	-18.0133407	-66.63559007390992	boundary	administrative	12	0.3843624212178509	county	Bolívar	Bolívar, Cochabamba, Bolivia
ILCA_BML151	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_BML152	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_BML153	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_BML155_SR	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_CRR001	POINT (-69.68886303783182 -15.76696175)	-16.5604196	-15.2329286	-70.0359612	-68.7954890	3168614	relation	11266689	-15.76696175	-69.68886303783182	boundary	protected_area	25	0.4996611017169327	protected_area	Lago Titicaca (Sector peruano)	Lago Titicaca (Sector peruano), Puno, Perú
ILCA_CRR002	POINT (-70.0635923 -16.149721)	-16.1697210	-16.1297210	-70.0835923	-70.0435923	3558428	node	5166699777	-16.149721	-70.0635923	place	village	19	0.27501	village	Laraqueri	Laraqueri, Pichacani, Puno, Perú
ILCA_CRR003	POINT (-69.8328681 -15.9479698)	-15.9679698	-15.9279698	-69.8528681	-69.8128681	3160897	node	3072487684	-15.9479698	-69.8328681	place	village	19	0.27501	village	Plateria	Plateria, Platería, Puno, Perú
ILCA_CRR004	POINT (-70.3418944 -14.0923743)	-14.1123743	-14.0723743	-70.3618944	-70.3218944	3225876	node	3639715390	-14.0923743	-70.3418944	place	hamlet	20	0.25000999999999995	hamlet	Acora	Acora, Macusani, Carabaya, Puno, Perú
ILCA_CRR005	POINT (-70.0635923 -16.149721)	-16.1697210	-16.1297210	-70.0835923	-70.0435923	3558428	node	5166699777	-16.149721	-70.0635923	place	village	19	0.27501	village	Laraqueri	Laraqueri, Pichacani, Puno, Perú
ILCA_CRR006	POINT (-70 -15)	-17.2952520	-13.0041255	-71.1180917	-68.7954890	3202405	relation	1907899	-15.0	-70.0	boundary	administrative	8	0.5500099999999999	state	Puno	Puno, Perú
ILCA_CRR007	POINT (-69.3018083 -16.6336027)	-17.1749832	-16.1742149	-69.6879154	-68.9961016	3517468	relation	1907872	-16.6336027	-69.3018083	boundary	administrative	12	0.4080931175367518	region	Chucuito	Chucuito, Puno, Perú
ILCA_CRR008	POINT (-70.583333 -15.416667)	-15.8512535	-14.9123786	-71.0389710	-70.1487339	3211047	relation	1916262	-15.416667	-70.583333	boundary	administrative	12	0.4141832924723168	region	Lampa	Lampa, Puno, Perú
ILCA_CRR009	POINT (-69.3018083 -16.6336027)	-17.1749832	-16.1742149	-69.6879154	-68.9961016	3517468	relation	1907872	-16.6336027	-69.3018083	boundary	administrative	12	0.4080931175367518	region	Chucuito	Chucuito, Puno, Perú
ILCA_CRR010	POINT (-70.3418944 -14.0923743)	-14.1123743	-14.0723743	-70.3618944	-70.3218944	3225876	node	3639715390	-14.0923743	-70.3418944	place	hamlet	20	0.25000999999999995	hamlet	Acora	Acora, Macusani, Carabaya, Puno, Perú
ILCA_CRR011	POINT (-70.3418944 -14.0923743)	-14.1123743	-14.0723743	-70.3618944	-70.3218944	3225876	node	3639715390	-14.0923743	-70.3418944	place	hamlet	20	0.25000999999999995	hamlet	Acora	Acora, Macusani, Carabaya, Puno, Perú
ILCA_CRR012	POINT (-70.4721998 -13.7940318)	-13.9151040	-13.5857729	-70.7358669	-70.3880107	3209632	relation	1919879	-13.7940318	-70.4721998	boundary	administrative	16	0.3203958451676493	town	Ollachea	Ollachea, Carabaya, Puno, Perú
ILCA_CRR013	POINT (-65.7534713 -19.5892896)	-19.8052453	-19.2626351	-65.9635081	-65.5474049	3655940	relation	4127118	-19.5892896	-65.7534713	boundary	administrative	16	0.5156251409483026	city	Potosí	Potosí, Provincia Tomás Frías, Potosí, Bolivia
ILCA_CRR014_SR	POINT (-70.583333 -15.416667)	-15.8512535	-14.9123786	-71.0389710	-70.1487339	3211047	relation	1916262	-15.416667	-70.583333	boundary	administrative	12	0.4141832924723168	region	Lampa	Lampa, Puno, Perú
ILCA_CRR019_SR	POINT (-71.25917840672716 -13.3948343)	-13.4062235	-13.3831920	-71.2656804	-71.2528355	3291436	way	676939334	-13.3948343	-71.25917840672716	landuse	residential	22	0.2000099999999999	residential	Qero Grande	Qero Grande, Kosñipata, Paucartambo, Cusco, Perú
ILCA_CRR021_SR	POINT (-69.68388650461318 -15.7741458)	-15.7988010	-15.7496377	-69.6982916	-69.6758400	3199561	way	220405132	-15.7741458	-69.68388650461318	tourism	attraction	30	0.2862449547378125	tourism	Taquile	Taquile, Amantaní, Puno, Perú
ILCA_CRR022_SR	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_CRR025_SR	POINT (-70.3418944 -14.0923743)	-14.1123743	-14.0723743	-70.3618944	-70.3218944	3225876	node	3639715390	-14.0923743	-70.3418944	place	hamlet	20	0.25000999999999995	hamlet	Acora	Acora, Macusani, Carabaya, Puno, Perú
ILCA_ILCA001	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA002	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA003	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA004	POINT (-64.9150438 -19.1824227)	-19.2024227	-19.1624227	-64.9350438	-64.8950438	3644494	node	319719185	-19.1824227	-64.9150438	place	village	19	0.3298478578672752	village	Tarabuco	Tarabuco, Municipio Tarabuco, Provincia Yamparaez, Chuquisaca, Bolivia
ILCA_ILCA005	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA006	POINT (-109.33602969583333 -27.128500000000003)	-27.4020000	-26.8550000	-109.6795789	-109.0029912	1843071	relation	14227159	-27.128500000000003	-109.33602969583333	boundary	maritime	25	0.41579756663960604	maritime	Rapa Nui	Rapa Nui, Región de Valparaíso, 2770000, Chile
ILCA_ILCA007	POINT (-71.9785356 -13.5170887)	-13.6770887	-13.3570887	-72.1385356	-71.8185356	3190481	node	59115290	-13.5170887	-71.9785356	place	city	16	0.5519378021553051	city	Cusco	Cusco, Distrito de Cusco, Cusco, 08001, Perú
ILCA_ILCA008	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA009	POINT (-68.40972269401914 -17.841736750000003)	-17.8468032	-17.8366198	-68.4176502	-68.4031619	3474398	way	312153315	-17.841736750000003	-68.40972269401914	place	village	19	0.33829640206918465	village	Curahuara de Carangas	Curahuara de Carangas, Municipio Curahuara de Carangas, Provincia Sajama, Oruro, Bolivia
ILCA_ILCA010	POINT (-68.8089225 -15.5224337)	-15.5263284	-15.5202760	-68.8109646	-68.8071714	3184528	way	595769114	-15.5224337	-68.8089225	place	village	19	0.27501	village	Mollo Grande	Mollo Grande, Municipio Chuma, Provincia Muñecas, La Paz, Bolivia
ILCA_ILCA011	POINT (-68.8089225 -15.5224337)	-15.5263284	-15.5202760	-68.8109646	-68.8071714	3184528	way	595769114	-15.5224337	-68.8089225	place	village	19	0.27501	village	Mollo Grande	Mollo Grande, Municipio Chuma, Provincia Muñecas, La Paz, Bolivia
ILCA_ILCA012	POINT (-72.2 -14)	-14.4406895	-13.6418496	-72.4813242	-72.0512031	3137792	relation	1929528	-14.0	-72.2	boundary	administrative	12	0.4108220809850312	region	Cotabambas	Cotabambas, Apurímac, Perú
ILCA_ILCA013	POINT (-70.583333 -15.416667)	-15.8512535	-14.9123786	-71.0389710	-70.1487339	3211047	relation	1916262	-15.416667	-70.583333	boundary	administrative	12	0.4141832924723168	region	Lampa	Lampa, Puno, Perú
ILCA_ILCA014	POINT (-71.7745327 -13.3884818)	-13.4084818	-13.3684818	-71.7945327	-71.7545327	3258739	node	2349474479	-13.3884818	-71.7745327	place	village	19	0.27501	village	Chahuaytiri	Chahuaytiri, Pisac, Calca, Cusco, Perú
ILCA_ILCA015	POINT (-68.995189 -15.1762293)	-15.1797904	-15.1746542	-68.9970879	-68.9916363	3223710	way	309096652	-15.1762293	-68.995189	place	village	19	0.27501	village	Charazani	Charazani, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_ILCA016	POINT (-68.7744725 -16.1670519)	-16.1870519	-16.1470519	-68.7944725	-68.7544725	3426213	node	6799978860	-16.1670519	-68.7744725	place	village	19	0.27501	village	Compi	Compi, Municipio Chua Cocani, Provincia Omasuyos, La Paz, Bolivia
ILCA_ILCA017	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA018	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA019	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA020	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA021	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA022	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA023	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA024	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA025	POINT (-68.9845239 -15.2385945)	-15.2585945	-15.2185945	-69.0045239	-68.9645239	3173747	node	3483068696	-15.2385945	-68.9845239	place	village	19	0.2257940944999783	village	Amarete	Amarete, Municipio Charazani, Provincia Bautista Saavedra, La Paz, Bolivia
ILCA_ILCA026	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA027	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA028	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA029	POINT (-66.4150585 -18.8139146)	-18.8183934	-18.8098339	-66.4182049	-66.4129395	3615683	way	312031365	-18.8139146	-66.4150585	place	village	19	0.27501	village	Kaka Chaca	Kaka Chaca, Challapata, Eduardo Abaroa, Oruro, Bolivia
ILCA_ILCA030	POINT (-69.07207183588372 -16.0392459)	-16.0476196	-16.0311951	-69.0822310	-69.0617048	3505312	way	24512937	-16.0392459	-69.07207183588372	place	island	17	0.2652698587495282	island	Isla de la Luna	Isla de la Luna, Provincia Manco Kapac, La Paz, Bolivia
